    75     10    15
Wavelength (Angstroms)
CO2          + hv           = C            + O            + O            + 165         513.4
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  2.280E-03  2.356E-03  2.703E-03  2.887E-03  2.474E-03  1.816E-03  1.386E-03  9.477E-04
  5.128E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
CO2          + hv           = C            + O            + O            + 193         509.1
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  2.528E-03  2.772E-03  3.093E-03  3.184E-03  2.841E-03  2.251E-03  1.568E-03  7.523E-04
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2          2
Total Absorption Cross Section (cm^2)
  5.584E-20  2.791E-19  9.430E-19  1.891E-19  1.856E-19  3.096E-19  4.645E-19  6.758E-19  8.925E-19  1.146E-18
  1.425E-18  1.861E-18  2.168E-18  2.577E-18  2.998E-18  3.475E-18  3.988E-18  4.535E-18  5.178E-18  5.861E-18
  6.611E-18  7.436E-18  8.306E-18  9.136E-18  9.796E-18  1.017E-17  1.040E-17  1.063E-17  1.094E-17  1.130E-17
  1.178E-17  1.239E-17  1.316E-17  1.398E-17  1.485E-17  1.576E-17  1.666E-17  1.758E-17  1.857E-17  1.959E-17
  2.057E-17  2.146E-17  2.227E-17  2.288E-17  2.310E-17  2.307E-17  2.317E-17  2.344E-17  2.355E-17  2.446E-17
  2.479E-17  2.543E-17  2.599E-17  2.630E-17  2.585E-17  2.508E-17  2.414E-17  2.363E-17  2.350E-17  2.355E-17
  2.349E-17  2.392E-17  2.397E-17  2.436E-17  2.464E-17  2.489E-17  2.474E-17  2.495E-17  2.617E-17  2.744E-17
  2.451E-17  2.460E-17  3.382E-17  2.374E-17  2.456E-17
Total Ion Cross Section (cm^2)
  5.584E-20  2.791E-19  9.430E-19  1.891E-19  1.856E-19  3.096E-19  4.645E-19  6.758E-19  8.925E-19  1.146E-18
  1.425E-18  1.861E-18  2.168E-18  2.577E-18  2.998E-18  3.475E-18  3.988E-18  4.535E-18  5.178E-18  5.861E-18
  6.611E-18  7.436E-18  8.306E-18  9.136E-18  9.796E-18  1.017E-17  1.040E-17  1.063E-17  1.094E-17  1.130E-17
  1.178E-17  1.239E-17  1.316E-17  1.398E-17  1.485E-17  1.576E-17  1.666E-17  1.758E-17  1.857E-17  1.959E-17
  2.057E-17  2.146E-17  2.227E-17  2.288E-17  2.310E-17  2.307E-17  2.317E-17  2.344E-17  2.355E-17  2.446E-17
  2.479E-17  2.543E-17  2.599E-17  2.630E-17  2.585E-17  2.508E-17  2.414E-17  2.363E-17  2.350E-17  2.355E-17
  2.349E-17  2.392E-17  2.397E-17  2.436E-17  2.463E-17  2.484E-17  2.448E-17  2.427E-17  2.548E-17  2.686E-17
  2.392E-17  2.355E-17  3.044E-17  1.900E-17  1.665E-17
N2           + hv           = N2P          + E            +              +             796.8
  1.000E+00  1.000E+00  1.000E+00  6.032E-01  6.007E-01  6.056E-01  6.084E-01  6.123E-01  6.164E-01  6.203E-01
  6.243E-01  6.376E-01  6.448E-01  6.495E-01  6.528E-01  6.506E-01  6.453E-01  6.416E-01  6.389E-01  6.368E-01
  6.339E-01  6.304E-01  6.276E-01  6.254E-01  6.235E-01  6.322E-01  6.498E-01  6.658E-01  6.805E-01  6.939E-01
  7.178E-01  7.497E-01  7.781E-01  8.036E-01  8.265E-01  8.438E-01  8.565E-01  8.683E-01  8.794E-01  8.898E-01
  9.024E-01  9.164E-01  9.289E-01  9.400E-01  9.500E-01  9.564E-01  9.596E-01  9.628E-01  9.658E-01  9.688E-01
  9.732E-01  9.790E-01  9.847E-01  9.904E-01  9.959E-01  9.988E-01  9.990E-01  9.993E-01  9.996E-01  9.999E-01
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  9.978E-01  9.893E-01  9.730E-01  9.738E-01  9.788E-01
  9.758E-01  9.571E-01  8.998E-01  8.005E-01  6.776E-01
N2           + hv           = NP           + N            + E            +             515.6
  0.000E+00  0.000E+00  0.000E+00  3.968E-01  3.993E-01  3.944E-01  3.916E-01  3.877E-01  3.836E-01  3.797E-01
  3.757E-01  3.624E-01  3.552E-01  3.505E-01  3.472E-01  3.494E-01  3.547E-01  3.584E-01  3.611E-01  3.632E-01
  3.661E-01  3.696E-01  3.724E-01  3.746E-01  3.765E-01  3.678E-01  3.502E-01  3.342E-01  3.195E-01  3.061E-01
  2.822E-01  2.503E-01  2.219E-01  1.964E-01  1.735E-01  1.562E-01  1.435E-01  1.317E-01  1.206E-01  1.102E-01
