# 12C16O photoabsorption. 300K. Generated by Alan Heays 2016-04-21.
# wavelength(nm) cross_section(cm2)
90.33050 1.59493e-17
90.33060 1.27411e-17
90.33070 2.10927e-17
90.33080 3.87064e-17
90.33090 2.67802e-17
90.33100 2.09130e-17
90.33110 1.88274e-17
90.33120 1.49507e-18
90.33130 -2.64427e-19
90.33140 5.81870e-18
90.33150 1.18671e-17
90.33160 1.70449e-17
90.33170 1.89540e-17
90.33180 2.14692e-17
90.33190 1.75586e-17
90.33200 2.16051e-17
90.33210 2.53404e-17
90.33220 1.91430e-17
90.33230 1.70080e-17
90.33240 2.36781e-17
90.33250 3.06924e-17
90.33260 2.96809e-17
90.33270 3.78371e-17
90.33280 6.05782e-17
90.33290 1.02097e-16
90.33300 1.50996e-16
90.33310 1.38915e-16
90.33320 8.40988e-17
90.33330 5.15491e-17
90.33340 4.00185e-17
90.33350 4.07566e-17
90.33360 4.18408e-17
90.33370 6.74044e-17
90.33380 1.30903e-16
90.33390 1.61234e-16
90.33400 1.27556e-16
90.33410 7.48474e-17
90.33420 5.41475e-17
90.33430 7.05334e-17
90.33440 8.32182e-17
90.33450 8.62810e-17
90.33460 8.68610e-17
90.33470 9.43800e-17
90.33480 1.12886e-16
90.33490 1.01466e-16
90.33500 8.10222e-17
90.33510 8.21440e-17
90.33520 9.31212e-17
90.33530 1.28063e-16
90.33540 1.43794e-16
90.33550 1.13982e-16
90.33560 1.06524e-16
90.33570 1.26021e-16
90.33580 1.43831e-16
90.33590 1.49519e-16
90.33600 1.36537e-16
90.33610 1.26140e-16
90.33620 1.16871e-16
90.33630 1.07606e-16
90.33640 1.14972e-16
90.33650 1.28939e-16
90.33660 1.36816e-16
90.33670 1.32013e-16
90.33680 1.19823e-16
90.33690 1.15445e-16
90.33700 1.24742e-16
90.33710 1.35869e-16
90.33720 1.22729e-16
90.33730 9.77988e-17
90.33740 9.37097e-17
90.33750 9.86185e-17
90.33760 9.89688e-17
90.33770 8.96379e-17
90.33780 6.80034e-17
90.33790 6.91385e-17
90.33800 8.13837e-17
90.33810 6.64317e-17
90.33820 6.09265e-17
90.33830 6.69318e-17
90.33840 5.82620e-17
90.33850 5.36621e-17
90.33860 4.82732e-17
90.33870 3.55086e-17
90.33880 3.87160e-17
90.33890 6.27447e-17
90.33900 7.47540e-17
90.33910 5.72642e-17
90.33920 4.44202e-17
90.33930 3.92503e-17
90.33940 4.70426e-17
90.33950 6.91155e-17
90.33960 5.70423e-17
90.33970 3.42083e-17
90.33980 3.05475e-17
90.33990 3.08158e-17
90.34000 4.38343e-17
90.34010 5.43346e-17
90.34020 5.06375e-17
90.34030 4.22722e-17
90.34040 3.98011e-17
90.34050 5.71569e-17
90.34060 6.85085e-17
90.34070 5.53420e-17
90.34080 3.95493e-17
90.34090 4.37547e-17
90.34100 5.45678e-17
90.34110 5.62286e-17
90.34120 6.40616e-17
90.34130 6.59120e-17
90.34140 6.09744e-17
90.34150 6.08857e-17
90.34160 5.19338e-17
90.34170 4.55408e-17
90.34180 5.02732e-17
90.34190 6.39058e-17
90.34200 6.09856e-17
90.34210 3.83347e-17
90.34220 3.76376e-17
90.34230 4.58767e-17
90.34240 5.81244e-17
90.34250 7.50952e-17
90.34260 7.10218e-17
90.34270 6.44519e-17
90.34280 6.92658e-17
90.34290 8.44770e-17
90.34300 8.65537e-17
90.34310 7.19848e-17
90.34320 7.10874e-17
90.34330 5.81015e-17
90.34340 4.17002e-17
90.34350 4.06381e-17
90.34360 3.46133e-17
90.34370 3.81664e-17
90.34380 4.29392e-17
90.34390 2.96475e-17
90.34400 2.18718e-17
90.34410 2.18923e-17
90.34420 8.28071e-18
90.34430 6.83464e-18
90.34440 3.23320e-17
90.34450 3.89705e-17
90.34460 5.16049e-17
90.34470 7.98422e-17
90.34480 9.23188e-17
90.34490 1.17518e-16
90.34500 1.25753e-16
90.34510 9.96661e-17
90.34520 7.14667e-17
90.34530 3.85831e-17
90.34540 2.48007e-17
90.34550 2.55288e-17
90.34560 1.86195e-17
90.34570 5.55886e-18
90.34580 8.75738e-19
90.34590 7.10353e-18
90.34600 8.77758e-18
90.34610 1.42028e-17
90.34620 4.33611e-18
90.34630 9.22318e-20
90.34640 2.52640e-17
90.34650 2.36938e-17
90.34660 2.88392e-17
90.34670 5.63339e-17
90.34680 7.24379e-17
90.34690 1.00004e-16
90.34700 1.24733e-16
90.34710 1.58709e-16
90.34720 1.78056e-16
90.34730 1.37285e-16
90.34740 9.47835e-17
90.34750 7.17549e-17
90.34760 5.92626e-17
90.34770 4.15271e-17
90.34780 2.26287e-17
90.34790 1.91402e-17
90.34800 1.30653e-17
90.34810 1.26296e-17
90.34820 7.74166e-18
90.34830 5.82790e-18
90.34840 2.21579e-17
90.34850 2.12593e-17
90.34860 1.26036e-17
90.34870 4.86909e-19
90.34880 -5.40140e-18
90.34890 2.05219e-17
90.34900 3.92441e-17
90.34910 3.62504e-17
90.34920 1.74263e-17
90.34930 2.93534e-17
90.34940 1.01060e-16
90.34950 1.59681e-16
90.34960 1.69955e-16
90.34970 1.29355e-16
90.34980 6.98852e-17
90.34990 4.79522e-17
90.35000 3.23568e-17
90.35010 1.76660e-17
90.35020 1.47764e-17
90.35030 1.00953e-17
90.35040 1.20103e-17
90.35050 3.86819e-18
90.35060 1.78246e-19
90.35070 2.15179e-17
90.35080 3.18265e-17
90.35090 2.51726e-17
90.35100 5.87647e-18
90.35110 -8.28034e-18
90.35120 1.00084e-17
90.35130 2.29341e-17
90.35140 1.42381e-17
90.35150 2.48578e-18
90.35160 -5.54628e-18
90.35170 9.98414e-18
90.35180 2.94641e-17
90.35190 4.03843e-17
90.35200 7.63229e-17
90.35210 1.28392e-16
90.35220 1.55328e-16
90.35230 1.20466e-16
90.35240 5.36425e-17
90.35250 2.09593e-17
90.35260 2.46588e-17
90.35270 4.29555e-17
90.35280 5.16325e-17
90.35290 4.66456e-17
90.35300 4.04999e-17
90.35310 2.86512e-17
90.35320 1.80947e-17
90.35330 7.80775e-19
90.35340 -7.21579e-18
90.35350 7.70030e-18
90.35360 -1.19593e-18
90.35370 -1.79115e-17
90.35380 -1.52094e-17
90.35390 -1.22302e-17
90.35400 -3.27250e-18
90.35410 2.16783e-18
90.35420 -2.30353e-20
90.35430 5.95226e-18
90.35440 1.07553e-17
90.35450 1.01361e-17
90.35460 1.53159e-17
90.35470 2.64165e-17
90.35480 5.00546e-17
90.35490 1.01891e-16
90.35500 1.25184e-16
90.35510 8.18249e-17
90.35520 3.19978e-17
90.35530 8.68934e-18
90.35540 1.12524e-17
90.35550 1.15122e-17
90.35560 -2.15959e-18
90.35570 -8.46838e-18
90.35580 -4.80390e-18
90.35590 1.59133e-17
90.35600 2.14265e-17
90.35610 7.39127e-18
90.35620 1.47461e-17
90.35630 8.27023e-18
90.35640 -1.07212e-17
90.35650 -1.66324e-17
90.35660 -1.76435e-17
90.35670 -2.72822e-18
90.35680 1.34615e-18
90.35690 -5.38172e-18
90.35700 -4.42389e-18
90.35710 -1.94724e-18
90.35720 7.29907e-18
90.35730 -1.47065e-18
90.35740 -9.02783e-18
90.35750 -7.60930e-18
90.35760 -6.03351e-18
90.35770 3.56564e-17
90.35780 6.79032e-17
90.35790 5.99495e-17
90.35800 5.22752e-17
90.35810 3.45189e-17
90.35820 2.70936e-17
90.35830 3.41531e-17
90.35840 3.18938e-17
90.35850 1.72765e-17
90.35860 -1.83493e-18
90.35870 8.04551e-19
90.35880 -2.38213e-18
90.35890 -7.61989e-18
90.35900 2.14511e-18
90.35910 -1.10679e-17
90.35920 -1.01771e-17
90.35930 3.08868e-18
90.35940 -8.76097e-18
90.35950 -9.52221e-18
90.35960 -5.93710e-18
90.35970 -2.82901e-18
90.35980 9.67419e-19
90.35990 -1.18795e-17
90.36000 -1.23440e-17
90.36010 -3.74947e-18
90.36020 1.01635e-17
90.36030 2.22510e-17
90.36040 5.57305e-18
90.36050 -1.02717e-17
90.36060 -1.38485e-17
90.36070 -1.16724e-17
90.36080 3.47511e-18
90.36090 2.13288e-18
90.36100 -2.87168e-18
90.36110 1.02213e-17
90.36120 1.97885e-17
90.36130 1.48618e-17
90.36140 3.11299e-18
90.36150 -7.94565e-18
90.36160 -1.28716e-17
90.36170 -9.98416e-18
90.36180 -2.25008e-18
90.36190 3.45719e-19
90.36200 -1.30299e-17
90.36210 -2.60392e-17
90.36220 -1.96965e-17
90.36230 -1.63486e-17
90.36240 -8.22788e-18
90.36250 1.12444e-17
90.36260 1.47183e-17
90.36270 2.58937e-17
90.36280 3.50739e-17
90.36290 1.48309e-17
90.36300 -2.52130e-18
90.36310 -1.69444e-17
90.36320 -1.65154e-17
90.36330 8.88206e-18
90.36340 2.29346e-17
90.36350 2.40696e-17
90.36360 2.99944e-17
90.36370 4.67317e-17
90.36380 8.38621e-17
90.36390 1.24763e-16
90.36400 1.21250e-16
90.36410 6.81601e-17
90.36420 2.49594e-17
90.36430 4.18108e-18
90.36440 -6.12628e-18
90.36450 4.25153e-18
90.36460 2.47446e-17
90.36470 3.94480e-17
90.36480 2.88100e-17
90.36490 -1.33529e-17
90.36500 -3.26719e-17
90.36510 -9.70159e-18
90.36520 8.14206e-18
90.36530 4.11065e-18
90.36540 -7.80259e-19
90.36550 -2.23142e-18
90.36560 -7.17468e-18
90.36570 -4.58410e-18
90.36580 1.10508e-17
90.36590 1.36136e-17
90.36600 1.03630e-17
90.36610 1.81832e-17
90.36620 9.06159e-18
90.36630 -1.07392e-17
90.36640 -2.03308e-17
90.36650 -1.40219e-17
90.36660 5.55708e-18
90.36670 6.14214e-18
90.36680 2.91792e-18
90.36690 1.08315e-17
90.36700 1.88731e-17
90.36710 6.54474e-17
90.36720 1.22006e-16
90.36730 1.28087e-16
90.36740 9.55421e-17
90.36750 4.67424e-17
90.36760 1.32805e-17
90.36770 -3.87986e-19
90.36780 -8.82319e-18
90.36790 -1.21566e-17
90.36800 -1.46934e-17
90.36810 -1.52847e-17
90.36820 -1.18698e-17
90.36830 -2.10266e-18
90.36840 2.81285e-18
90.36850 -5.73530e-18
90.36860 -1.49418e-17
90.36870 -1.66867e-17
90.36880 -1.03021e-17
90.36890 -7.78207e-18
90.36900 -3.78875e-18
90.36910 3.24355e-18
90.36920 -3.25989e-18
90.36930 3.59439e-18
90.36940 2.03349e-17
90.36950 2.96404e-17
90.36960 4.66154e-17
90.36970 4.50025e-17
90.36980 2.35669e-17
90.36990 1.02677e-18
90.37000 -1.62611e-17
90.37010 -7.25258e-18
90.37020 4.58497e-19
90.37030 -4.01052e-18
90.37040 3.17437e-17
90.37050 1.13722e-16
90.37060 1.90024e-16
90.37070 1.88063e-16
90.37080 1.08848e-16
90.37090 3.79242e-17
90.37100 5.29772e-18
90.37110 -1.10001e-17
90.37120 -1.24826e-17
90.37130 -1.78983e-17
90.37140 -1.86864e-17
90.37150 6.02575e-18
90.37160 5.68048e-18
90.37170 -1.55496e-17
90.37180 -1.11670e-17
90.37190 -3.98675e-18
90.37200 7.72544e-21
90.37210 -1.73688e-18
90.37220 -1.44246e-17
90.37230 -2.49704e-17
90.37240 -2.75790e-17
90.37250 -1.16544e-17
90.37260 -8.67633e-19
90.37270 -2.59446e-18
90.37280 -1.36461e-18
90.37290 -1.82514e-17
90.37300 -2.61051e-17
90.37310 -1.05808e-17
90.37320 -1.28041e-19
90.37330 1.63714e-17
90.37340 2.46802e-17
90.37350 1.01510e-17
90.37360 -9.27260e-19
90.37370 -5.66915e-18
90.37380 8.03537e-18
90.37390 5.13622e-17
90.37400 1.12534e-16
90.37410 1.95834e-16
90.37420 2.30995e-16
90.37430 1.47801e-16
90.37440 6.21669e-17
90.37450 3.75082e-17
90.37460 4.83309e-17
90.37470 7.83258e-17
90.37480 6.91283e-17
90.37490 2.76046e-17
90.37500 1.53367e-17
90.37510 1.03429e-17
90.37520 -3.95155e-18
90.37530 -1.20973e-17
90.37540 -7.02343e-18
90.37550 -2.20840e-18
90.37560 -8.96397e-18
90.37570 -1.39109e-17
90.37580 -2.28767e-17
90.37590 -2.37030e-17
90.37600 -6.47096e-18
90.37610 -6.61226e-18
90.37620 -1.73328e-17
90.37630 -1.76904e-17
90.37640 -1.59992e-17
90.37650 -9.39703e-18
90.37660 -8.67736e-18
90.37670 -1.98032e-17
90.37680 -1.06973e-17
90.37690 5.68442e-18
90.37700 2.36580e-18
90.37710 1.32004e-17
90.37720 2.26188e-17
90.37730 8.12901e-18
90.37740 1.22465e-17
90.37750 3.65967e-17
90.37760 8.64790e-17
90.37770 1.66601e-16
90.37780 2.13693e-16
90.37790 2.02743e-16
90.37800 1.57241e-16
90.37810 1.04011e-16
90.37820 6.07776e-17
90.37830 2.56365e-17
90.37840 2.35302e-18
90.37850 -4.91776e-18
90.37860 -4.17439e-19
90.37870 -6.88036e-19
90.37880 -2.72548e-19
90.37890 4.20005e-18
90.37900 -6.33578e-18
90.37910 -1.08281e-17
90.37920 1.09884e-18
90.37930 1.89167e-18
90.37940 8.88500e-19
90.37950 1.35397e-17
90.37960 2.15740e-17
90.37970 1.42713e-17
90.37980 1.56909e-17
90.37990 2.24025e-17
90.38000 1.65564e-17
90.38010 1.52713e-17
90.38020 1.99281e-17
90.38030 1.81404e-17
90.38040 8.57105e-18
90.38050 -1.59704e-18
90.38060 8.88719e-18
90.38070 1.61120e-17
90.38080 6.40056e-18
90.38090 4.68956e-18
90.38100 3.30955e-18
90.38110 4.25311e-18
90.38120 1.90852e-17
90.38130 4.81468e-17
90.38140 8.83027e-17
90.38150 1.22962e-16
90.38160 1.62918e-16
90.38170 1.96901e-16
90.38180 1.77961e-16
90.38190 1.32552e-16
90.38200 8.74093e-17
90.38210 5.01193e-17
90.38220 3.88325e-17
90.38230 2.84834e-17
90.38240 2.83371e-17
90.38250 3.81540e-17
90.38260 1.61236e-17
90.38270 1.03015e-17
90.38280 2.90743e-17
90.38290 1.94102e-17
90.38300 1.76889e-18
90.38310 -9.85728e-18
90.38320 -7.97648e-18
90.38330 1.15078e-17
90.38340 1.45847e-17
90.38350 6.59875e-18
90.38360 5.53767e-18
90.38370 6.05839e-18
90.38380 5.96408e-18
90.38390 1.55702e-17
90.38400 3.05270e-17
90.38410 2.63048e-17
90.38420 2.03620e-17
90.38430 1.88279e-17
90.38440 8.70096e-18
90.38450 8.64158e-18
90.38460 1.18444e-17
90.38470 2.67581e-17
90.38480 5.35149e-17
90.38490 6.04473e-17
90.38500 5.40216e-17
90.38510 3.23712e-17
90.38520 1.69510e-17
90.38530 4.00129e-17
90.38540 7.01711e-17
90.38550 9.33504e-17
90.38560 1.13938e-16
90.38570 1.25720e-16
90.38580 1.39250e-16
90.38590 1.40662e-16
90.38600 1.16703e-16
90.38610 9.33253e-17
90.38620 7.80778e-17
90.38630 7.15170e-17
90.38640 7.21376e-17
90.38650 5.51129e-17
90.38660 3.13722e-17
90.38670 1.75975e-17
90.38680 1.06895e-17
90.38690 1.45918e-17
90.38700 2.05080e-17
90.38710 2.39756e-17
90.38720 1.27771e-17
90.38730 -1.04193e-17
90.38740 -3.15750e-18
90.38750 1.64697e-17
90.38760 1.80567e-17
90.38770 2.26224e-17
90.38780 2.17712e-17
90.38790 8.60487e-18
90.38800 4.76687e-18
90.38810 8.69942e-18
90.38820 6.97448e-19
90.38830 -4.87661e-18
90.38840 6.75532e-18
90.38850 1.27460e-17
90.38860 2.28109e-17
90.38870 3.68446e-17
90.38880 2.75064e-17
90.38890 2.00867e-17
90.38900 2.03693e-17
90.38910 1.69737e-17
90.38920 2.51209e-17
90.38930 3.89969e-17
90.38940 4.05940e-17
90.38950 3.53560e-17
90.38960 4.39598e-17
90.38970 5.79498e-17
90.38980 6.77772e-17
90.38990 8.49969e-17
90.39000 9.10237e-17
90.39010 8.27420e-17
90.39020 8.32934e-17
90.39030 8.83100e-17
90.39040 9.07215e-17
90.39050 9.08193e-17
90.39060 8.35742e-17
90.39070 7.20970e-17
90.39080 6.52765e-17
90.39090 6.39652e-17
90.39100 5.14105e-17
90.39110 2.73213e-17
90.39120 1.42569e-17
90.39130 2.37804e-17
90.39140 2.95031e-17
90.39150 1.36265e-17
90.39160 2.77244e-18
90.39170 7.88514e-18
90.39180 1.43808e-17
90.39190 2.19487e-17
90.39200 2.42846e-17
90.39210 1.99467e-17
90.39220 2.04905e-17
90.39230 2.24612e-17
90.39240 1.97977e-17
90.39250 1.25149e-17
90.39260 1.11476e-17
90.39270 2.18168e-17
90.39280 2.74727e-17
90.39290 2.41243e-17
90.39300 2.24747e-17
90.39310 2.34621e-17
90.39320 3.08669e-17
90.39330 2.95946e-17
90.39340 2.55789e-17
90.39350 3.15472e-17
90.39360 2.71955e-17
90.39370 2.58975e-17
90.39380 2.23968e-17
90.39390 2.26646e-17
90.39400 4.59942e-17
90.39410 4.63633e-17
90.39420 4.07104e-17
90.39430 4.29122e-17
90.39440 3.01778e-17
90.39450 5.04308e-17
90.39460 7.23754e-17
90.39470 6.66019e-17
90.39480 6.81190e-17
90.39490 5.62488e-17
90.39500 4.91417e-17
90.39510 5.02977e-17
90.39520 3.45620e-17
90.39530 3.46578e-17
90.39540 3.86551e-17
90.39550 3.42127e-17
90.39560 4.32426e-17
90.39570 4.07298e-17
90.39580 3.12830e-17
90.39590 4.41450e-17
90.39600 4.70684e-17
90.39610 2.86457e-17
90.39620 3.03581e-17
90.39630 4.21012e-17
90.39640 4.48813e-17
90.39650 4.87986e-17
90.39660 4.82576e-17
90.39670 4.51888e-17
90.39680 3.86392e-17
90.39690 3.16507e-17
90.39700 3.56519e-17
90.39710 3.53250e-17
90.39720 3.32512e-17
90.39730 3.97892e-17
90.39740 3.81158e-17
90.39750 2.72715e-17
90.39760 2.56377e-17
90.39770 2.24106e-17
90.39780 1.79125e-17
90.39790 2.81923e-17
90.39800 1.69935e-17
90.39810 -4.39268e-18
90.39820 2.05167e-18
90.39830 4.38668e-18
90.39840 2.08926e-17
90.39850 5.62411e-17
90.39860 5.68433e-17
90.39870 4.42787e-17
90.39880 3.82207e-17
90.39890 3.52464e-17
90.39900 3.69031e-17
90.39910 3.47941e-17
90.39920 2.89428e-17
90.39930 1.39650e-17
90.39940 1.70295e-17
90.39950 3.59484e-17
90.39960 3.29867e-17
90.39970 3.30022e-17
90.39980 3.69775e-17
90.39990 3.17523e-17
90.40000 3.38237e-17
90.40010 3.47471e-17
90.40020 3.55916e-17
90.40030 3.08907e-17
90.40040 2.17732e-17
90.40050 2.00632e-17
90.40060 1.30869e-17
90.40070 1.32937e-17
90.40080 2.36727e-17
90.40090 2.69850e-17
90.40100 2.66523e-17
90.40110 2.72630e-17
90.40120 3.45304e-17
90.40130 2.95652e-17
90.40140 1.99118e-17
90.40150 4.46090e-17
90.40160 7.03121e-17
90.40170 7.53797e-17
90.40180 7.92823e-17
90.40190 7.05743e-17
90.40200 5.49730e-17
90.40210 4.85136e-17
90.40220 5.02397e-17
90.40230 4.63873e-17
90.40240 3.31831e-17
90.40250 2.97621e-17
90.40260 3.01149e-17
90.40270 2.31225e-17
90.40280 2.39755e-17
90.40290 2.98351e-17
90.40300 2.27205e-17
90.40310 8.71198e-18
90.40320 7.81010e-18
90.40330 -2.50512e-18
90.40340 -9.15522e-18
90.40350 1.74150e-17
90.40360 2.54973e-17
90.40370 1.53907e-17
90.40380 1.25945e-17
90.40390 3.68131e-18
90.40400 1.22847e-17
90.40410 2.47915e-17
90.40420 2.23084e-17
90.40430 1.99325e-17
90.40440 1.25984e-17
90.40450 1.52433e-17
90.40460 2.13306e-17
90.40470 2.04019e-17
90.40480 1.44683e-17
90.40490 5.83357e-19
90.40500 4.13247e-18
90.40510 9.38351e-18
90.40520 3.54294e-18
90.40530 9.14679e-18
90.40540 1.66183e-17
90.40550 2.32982e-17
90.40560 2.49284e-17
90.40570 2.52610e-17
90.40580 1.40731e-17
90.40590 -1.22190e-17
90.40600 -1.28825e-18
90.40610 1.53191e-17
90.40620 9.36484e-18
90.40630 2.48044e-17
90.40640 3.03081e-17
90.40650 3.27097e-17
90.40660 5.86885e-17
90.40670 6.47281e-17
90.40680 6.03311e-17
90.40690 5.72182e-17
90.40700 5.23325e-17
90.40710 5.29962e-17
90.40720 4.04413e-17
90.40730 3.40182e-17
90.40740 3.47245e-17
90.40750 2.54734e-17
90.40760 3.63011e-17
90.40770 4.07604e-17
90.40780 2.34784e-17
90.40790 1.43996e-17
90.40800 8.47217e-18
90.40810 2.50199e-17
90.40820 4.52299e-17
90.40830 3.53295e-17
90.40840 4.03721e-17
90.40850 4.35113e-17
90.40860 1.60779e-17
90.40870 -6.90407e-19
90.40880 -3.08256e-18
90.40890 5.36256e-18
90.40900 1.91385e-17
90.40910 3.04387e-17
90.40920 3.63566e-17
90.40930 2.61715e-17
90.40940 1.58923e-17
90.40950 8.60381e-18
90.40960 3.51245e-18
90.40970 9.79427e-18
90.40980 7.75717e-18
90.40990 5.23863e-18
90.41000 9.08524e-18
90.41010 8.50322e-18
90.41020 7.96631e-18
90.41030 1.43625e-19
90.41040 -5.05735e-18
90.41050 -8.86608e-19
90.41060 3.04412e-18
90.41070 1.21886e-17
90.41080 1.25048e-17
90.41090 -1.47975e-18
90.41100 -9.83320e-19
90.41110 1.28170e-17
90.41120 2.67232e-17
90.41130 4.96093e-17
90.41140 7.68646e-17
90.41150 7.85923e-17
90.41160 5.15951e-17
90.41170 3.04636e-17
90.41180 3.20535e-17
90.41190 4.92739e-17
90.41200 6.14176e-17
90.41210 4.45364e-17
90.41220 1.89319e-17
90.41230 9.95737e-18
90.41240 3.99305e-18
90.41250 9.85107e-18
90.41260 2.05303e-17
90.41270 9.01357e-18
90.41280 4.80998e-18
90.41290 1.51708e-17
90.41300 9.28959e-18
90.41310 4.24264e-18
90.41320 7.29888e-18
90.41330 3.01462e-18
90.41340 7.50217e-18
90.41350 2.20017e-17
90.41360 2.46908e-17
90.41370 4.13293e-17
90.41380 7.00489e-17
90.41390 6.16828e-17
90.41400 3.88884e-17
90.41410 2.72964e-17
90.41420 1.86728e-17
90.41430 1.74346e-17
90.41440 8.39475e-18
90.41450 -4.07571e-18
90.41460 -5.87760e-18
90.41470 2.27606e-18
90.41480 1.59214e-17
90.41490 7.12200e-18
90.41500 -6.72853e-18
90.41510 1.42547e-18
90.41520 1.12963e-17
90.41530 2.03732e-17
90.41540 1.75812e-17
90.41550 2.24733e-18
90.41560 3.70882e-18
90.41570 6.71400e-18
90.41580 -5.14567e-18
90.41590 -4.09062e-18
90.41600 7.53132e-18
90.41610 -1.02392e-18
90.41620 -1.13157e-17
90.41630 -8.53583e-18
90.41640 -5.81400e-18
90.41650 4.56247e-18
90.41660 1.12885e-17
90.41670 7.45561e-18
90.41680 3.71065e-18
90.41690 2.19183e-18
90.41700 1.06315e-17
90.41710 1.42265e-17
90.41720 3.55102e-18
90.41730 -1.30444e-17
90.41740 -1.48182e-17
90.41750 1.21914e-17
90.41760 1.86705e-17
90.41770 -2.26636e-18
90.41780 -9.97199e-18
90.41790 -3.16882e-18
90.41800 7.96928e-18
90.41810 4.93378e-18
90.41820 2.55505e-18
90.41830 1.63643e-17
90.41840 4.30118e-17
90.41850 9.23942e-17
90.41860 1.08792e-16
90.41870 6.57891e-17
90.41880 2.25084e-17
90.41890 4.45749e-18
90.41900 4.24170e-18
90.41910 -2.20990e-18
90.41920 -1.59779e-19
90.41930 6.85484e-18
90.41940 -7.17286e-18
90.41950 -2.22092e-18
90.41960 1.43104e-17
90.41970 1.44585e-17
90.41980 2.40668e-17
90.41990 3.27091e-17
90.42000 3.60964e-17
90.42010 4.97429e-17
90.42020 5.18514e-17
90.42030 3.85239e-17
90.42040 3.04261e-17
90.42050 2.61158e-17
90.42060 1.49653e-17
90.42070 1.20065e-17
90.42080 8.88138e-18
90.42090 -7.49017e-18
90.42100 -8.62307e-18
90.42110 4.62839e-18
90.42120 9.89467e-18
90.42130 1.11658e-17
90.42140 1.46777e-17
90.42150 1.53446e-17
90.42160 8.06132e-18
90.42170 8.76952e-19
90.42180 1.66176e-18
90.42190 1.69853e-17
90.42200 3.74864e-17
90.42210 3.06425e-17
90.42220 1.28275e-17
90.42230 1.26031e-17
90.42240 1.23694e-17
90.42250 7.63001e-18
90.42260 5.83120e-18
90.42270 5.73312e-18
90.42280 1.01710e-17
90.42290 8.24767e-18
90.42300 -6.27035e-18
90.42310 -1.14930e-17
90.42320 -1.37977e-18
90.42330 4.85194e-18
90.42340 1.23295e-17
90.42350 1.61002e-17
90.42360 2.59947e-18
90.42370 -5.42649e-19
90.42380 7.19386e-19
90.42390 -1.45979e-17
90.42400 -1.02762e-17
90.42410 8.02749e-18
90.42420 7.63807e-18
90.42430 7.86426e-18
90.42440 6.05075e-18
90.42450 -2.90639e-18
90.42460 6.61575e-18
90.42470 1.96813e-17
90.42480 5.65095e-18
90.42490 -1.11829e-17
90.42500 -3.30995e-18
90.42510 9.29997e-18
90.42520 3.92946e-18
90.42530 -6.39890e-18
90.42540 -5.81531e-18
90.42550 -2.63616e-19
90.42560 -5.29571e-18
90.42570 -1.02238e-17
90.42580 -2.11023e-18
90.42590 1.15998e-18
90.42600 -3.23567e-18
90.42610 -8.24186e-18
90.42620 -1.54579e-17
90.42630 -6.37079e-18
90.42640 1.64856e-17
90.42650 1.32988e-17
90.42660 -1.62572e-17
90.42670 -3.20017e-17
90.42680 -1.33517e-17
90.42690 3.69399e-17
90.42700 8.75367e-17
90.42710 8.18300e-17
90.42720 3.20023e-17
90.42730 -1.68218e-18
90.42740 -5.46841e-19
90.42750 2.32747e-17
90.42760 4.20132e-17
90.42770 3.87805e-17
90.42780 2.40145e-17
90.42790 2.00767e-17
90.42800 1.96739e-17
90.42810 8.14837e-18
90.42820 3.58344e-18
90.42830 4.35051e-18
90.42840 -4.52308e-18
90.42850 -1.12530e-17
90.42860 -1.06254e-17
90.42870 -2.32170e-18
90.42880 3.26497e-19
90.42890 3.29355e-18
90.42900 1.34138e-17
90.42910 8.88413e-18
90.42920 8.18084e-18
90.42930 1.07549e-17
90.42940 1.84446e-18
90.42950 5.19699e-18
90.42960 1.30444e-17
90.42970 2.17858e-17
90.42980 2.14403e-17
90.42990 9.92625e-19
90.43000 -1.14024e-18
90.43010 2.75844e-18
90.43020 -1.59787e-18
90.43030 8.21320e-18
90.43040 1.25850e-17
90.43050 4.59782e-18
90.43060 -1.88397e-18
90.43070 -3.16353e-18
90.43080 4.56169e-18
90.43090 1.38772e-17
90.43100 1.67836e-17
90.43110 8.28797e-18
90.43120 2.79395e-18
90.43130 1.08997e-17
90.43140 2.49860e-17
90.43150 2.91251e-17
90.43160 1.66608e-17
90.43170 6.88406e-18
90.43180 1.04706e-17
90.43190 1.85909e-17
90.43200 2.53533e-17
90.43210 2.67631e-17
90.43220 2.11978e-17
90.43230 1.11319e-17
90.43240 1.94412e-17
90.43250 4.60692e-17
90.43260 4.81076e-17
90.43270 3.58491e-17
90.43280 2.93353e-17
90.43290 1.37537e-17
90.43300 5.86638e-19
90.43310 2.03332e-18
90.43320 5.77219e-18
90.43330 5.57575e-18
90.43340 -1.45023e-18
90.43350 -1.28173e-17
90.43360 -1.01027e-17
90.43370 -9.60945e-19
90.43380 4.38899e-18
90.43390 1.79652e-17
90.43400 2.18598e-17
90.43410 9.18090e-18
90.43420 2.42833e-18
90.43430 2.00968e-19
90.43440 3.10095e-19
90.43450 -4.91772e-18
90.43460 -1.44314e-17
90.43470 -1.37134e-17
90.43480 -1.05825e-17
90.43490 -4.47763e-18
90.43500 -2.96513e-18
90.43510 -9.17652e-18
90.43520 -5.76809e-18
90.43530 -3.16564e-18
90.43540 -7.45839e-18
90.43550 -1.07748e-17
90.43560 -8.45569e-18
90.43570 -8.16273e-18
90.43580 -1.25453e-17
90.43590 -6.01067e-18
90.43600 -1.97444e-18
