# 13C16O photoabsorption. 300K. Generated by Alan Heays 2016-04-21.
# wavelength(nm) cross_section(cm2)
90.44040 6.34996e-17
90.44050 5.64228e-17
90.44060 2.74906e-17
90.44070 9.41135e-18
90.44080 6.07766e-18
90.44090 3.09023e-19
90.44100 -4.91756e-18
90.44110 -2.04433e-18
90.44120 -1.29984e-18
90.44130 -3.32482e-18
90.44140 -2.05745e-18
90.44150 -6.43061e-18
90.44160 -1.26731e-17
90.44170 -2.21784e-18
90.44180 1.17486e-17
90.44190 4.29882e-18
90.44200 -9.36934e-18
90.44210 -7.59366e-18
90.44220 -1.94921e-18
90.44230 -5.21058e-19
90.44240 4.19774e-18
90.44250 6.35836e-18
90.44260 4.66752e-18
90.44270 9.05212e-18
90.44280 1.26441e-17
90.44290 6.05595e-18
90.44300 5.93449e-18
90.44310 1.54496e-17
90.44320 1.13850e-17
90.44330 -2.88518e-18
90.44340 -6.99408e-18
90.44350 -8.05513e-18
90.44360 -1.50838e-17
90.44370 -1.32584e-17
90.44380 1.04519e-18
90.44390 5.82961e-18
90.44400 -3.26341e-18
90.44410 -9.90796e-18
90.44420 -7.64109e-18
90.44430 -4.38257e-18
90.44440 -4.41569e-18
90.44450 -3.75781e-18
90.44460 -7.87478e-19
90.44470 -4.14297e-19
90.44480 -1.56467e-18
90.44490 2.33701e-18
90.44500 8.27482e-18
90.44510 1.04010e-17
90.44520 1.26092e-17
90.44530 1.31591e-17
90.44540 7.12492e-19
90.44550 -1.45452e-17
90.44560 -1.20567e-17
90.44570 4.13728e-18
90.44580 1.81983e-17
90.44590 3.07521e-17
90.44600 4.48358e-17
90.44610 5.41669e-17
90.44620 5.53043e-17
90.44630 4.44581e-17
90.44640 2.10308e-17
90.44650 -1.45059e-18
90.44660 -1.15922e-17
90.44670 -1.33125e-17
90.44680 -1.06424e-17
90.44690 -6.84005e-18
90.44700 -7.18193e-18
90.44710 -4.71359e-18
90.44720 5.46514e-18
90.44730 6.60604e-18
90.44740 -5.19004e-18
90.44750 -7.46552e-18
90.44760 1.91481e-18
90.44770 2.73120e-18
90.44780 -5.41715e-18
90.44790 -1.15424e-17
90.44800 -1.53020e-17
90.44810 -1.11302e-17
90.44820 1.38056e-18
90.44830 5.87314e-18
90.44840 5.02433e-19
90.44850 -1.31261e-19
90.44860 -2.67710e-18
90.44870 -1.21011e-17
90.44880 -1.49255e-17
90.44890 -1.29710e-17
90.44900 -1.81854e-17
90.44910 -1.89963e-17
90.44920 -1.05274e-17
90.44930 -7.90499e-18
90.44940 -4.91971e-18
90.44950 6.63594e-18
90.44960 3.32681e-18
90.44970 -1.38503e-17
90.44980 -1.22632e-17
90.44990 -3.43951e-18
90.45000 -1.49487e-17
90.45010 -2.16270e-17
90.45020 -1.08673e-17
90.45030 -1.75188e-17
90.45040 -3.70393e-17
90.45050 -2.79473e-17
90.45060 -3.93366e-18
90.45070 -3.16373e-18
90.45080 -1.10563e-17
90.45090 -5.08473e-18
90.45100 -2.51542e-18
90.45110 -1.27968e-17
90.45120 -1.77433e-17
90.45130 -1.01675e-17
90.45140 -1.60104e-19
90.45150 5.95844e-18
90.45160 1.55778e-17
90.45170 3.94163e-17
90.45180 6.42976e-17
90.45190 5.36932e-17
90.45200 9.70586e-18
90.45210 -2.23291e-17
90.45220 -2.39230e-17
90.45230 -1.34439e-17
90.45240 -8.77568e-18
90.45250 -9.07299e-18
90.45260 -7.72348e-18
90.45270 -1.32553e-18
90.45280 2.81077e-18
90.45290 -9.56603e-19
90.45300 -2.62920e-18
90.45310 -3.02584e-18
90.45320 -1.43458e-17
90.45330 -2.51379e-17
90.45340 -1.81471e-17
90.45350 -9.02994e-18
90.45360 -1.39655e-17
90.45370 -1.38715e-17
90.45380 -2.44811e-18
90.45390 -1.94664e-18
90.45400 -8.66478e-18
90.45410 -1.81761e-18
90.45420 3.46744e-18
90.45430 -9.93935e-18
90.45440 -2.06418e-17
90.45450 -1.46914e-17
90.45460 -1.06158e-17
90.45470 -1.47996e-17
90.45480 -1.26813e-17
90.45490 -5.69912e-18
90.45500 -8.83011e-18
90.45510 -1.83088e-17
90.45520 -1.69681e-17
90.45530 -1.95165e-18
90.45540 6.94762e-18
90.45550 -1.86527e-18
90.45560 -8.16001e-18
90.45570 -1.07778e-18
90.45580 -4.99473e-18
90.45590 -2.49170e-17
90.45600 -2.65881e-17
90.45610 -7.34766e-18
90.45620 -4.77029e-18
90.45630 -1.61159e-17
90.45640 -1.01121e-17
90.45650 2.77175e-19
90.45660 -1.10087e-17
90.45670 -2.18798e-17
90.45680 -1.18755e-17
90.45690 -5.91716e-19
90.45700 1.11388e-18
90.45710 5.27872e-18
90.45720 9.49616e-18
90.45730 4.12734e-18
90.45740 -3.65604e-18
90.45750 -6.85044e-18
90.45760 -8.02727e-18
90.45770 -7.84263e-18
90.45780 -6.95322e-18
90.45790 -5.52641e-18
90.45800 -6.43067e-19
90.45810 5.07825e-18
90.45820 1.62254e-18
90.45830 -7.38591e-18
90.45840 -1.05719e-17
90.45850 -7.55793e-18
90.45860 -2.23863e-18
90.45870 2.20746e-18
90.45880 -1.45092e-18
90.45890 -1.00602e-17
90.45900 -8.36738e-18
90.45910 2.63604e-18
90.45920 6.92576e-18
90.45930 7.57748e-19
90.45940 -5.10451e-18
90.45950 -3.22744e-18
90.45960 1.56685e-18
90.45970 -2.74990e-18
90.45980 -1.40706e-17
90.45990 -1.05173e-17
90.46000 7.36352e-18
90.46010 7.16203e-18
90.46020 -1.07312e-17
90.46030 -1.36704e-17
90.46040 -4.12795e-18
90.46050 -4.06895e-18
90.46060 -2.16276e-18
90.46070 7.85010e-18
90.46080 2.54937e-18
90.46090 -1.30515e-17
90.46100 -8.82659e-18
90.46110 5.27593e-18
90.46120 3.35870e-18
90.46130 -2.09340e-18
90.46140 -8.88147e-19
90.46150 -6.56745e-18
90.46160 -1.49976e-17
90.46170 -1.18393e-17
90.46180 -8.87575e-18
90.46190 -1.39257e-17
90.46200 -1.06991e-17
90.46210 2.40366e-19
90.46220 -1.02851e-18
90.46230 -1.12564e-17
90.46240 -1.39522e-17
90.46250 -1.11206e-17
90.46260 -9.79249e-18
90.46270 -5.97081e-18
90.46280 1.20567e-18
90.46290 7.14808e-18
90.46300 1.53602e-17
90.46310 2.69692e-17
90.46320 2.93577e-17
90.46330 1.64999e-17
90.46340 4.13800e-18
90.46350 5.96050e-18
90.46360 9.62019e-18
90.46370 -6.52487e-19
90.46380 -1.31984e-17
90.46390 -1.31662e-17
90.46400 -1.00412e-17
90.46410 -1.61401e-17
90.46420 -1.91200e-17
90.46430 -8.81831e-18
90.46440 -3.85219e-19
90.46450 -3.12400e-18
90.46460 -5.62942e-18
90.46470 -2.99214e-18
90.46480 -3.44109e-18
90.46490 -5.21402e-18
90.46500 -1.34097e-18
90.46510 1.32081e-18
90.46520 -5.09123e-18
90.46530 -1.29371e-17
90.46540 -1.12365e-17
90.46550 -3.35585e-18
90.46560 -2.54679e-18
90.46570 -1.24933e-17
90.46580 -1.95658e-17
90.46590 -1.10966e-17
90.46600 4.14239e-18
90.46610 5.95872e-18
90.46620 -5.75053e-18
90.46630 -1.44586e-17
90.46640 -1.40704e-17
90.46650 -9.73555e-18
90.46660 -5.86526e-18
90.46670 -3.03603e-18
90.46680 -8.52497e-19
90.46690 2.04122e-19
90.46700 -3.19376e-18
90.46710 -1.16208e-17
90.46720 -1.53402e-17
90.46730 -1.11465e-17
90.46740 -8.01551e-18
90.46750 -8.66005e-18
90.46760 -5.73719e-18
90.46770 7.24743e-19
90.46780 5.08940e-18
90.46790 5.21969e-18
90.46800 3.18279e-18
90.46810 5.48353e-18
90.46820 1.74638e-17
90.46830 2.29925e-17
90.46840 6.01451e-18
90.46850 -1.03114e-17
90.46860 -2.88319e-18
90.46870 7.90299e-18
90.46880 1.17515e-19
90.46890 -9.21408e-18
90.46900 -9.12273e-18
90.46910 -1.52788e-17
90.46920 -2.29201e-17
90.46930 -1.36773e-17
90.46940 2.52013e-18
90.46950 2.87549e-18
90.46960 -5.33341e-18
90.46970 -6.61701e-18
90.46980 -4.79975e-18
90.46990 -5.57468e-18
90.47000 -6.44815e-18
90.47010 -9.13334e-18
90.47020 -1.55258e-17
90.47030 -1.82262e-17
90.47040 -1.10348e-17
90.47050 -3.48424e-18
90.47060 -9.30536e-18
90.47070 -2.03960e-17
90.47080 -1.89594e-17
90.47090 -4.72189e-18
90.47100 1.83030e-18
90.47110 -6.27803e-18
90.47120 -1.29382e-17
90.47130 -7.04774e-18
90.47140 -9.13618e-19
90.47150 -9.60397e-18
90.47160 -2.05223e-17
90.47170 -1.67536e-17
90.47180 -6.28419e-18
90.47190 -5.22074e-18
90.47200 -8.11980e-18
90.47210 -9.27791e-18
90.47220 -1.30697e-17
90.47230 -9.86231e-18
90.47240 5.79578e-18
90.47250 9.05856e-18
90.47260 -7.39418e-18
90.47270 -1.27824e-17
90.47280 -2.41392e-19
90.47290 3.13946e-18
90.47300 -3.20123e-18
90.47310 -4.52179e-18
90.47320 -7.17603e-18
90.47330 -1.33062e-17
90.47340 -1.39387e-17
90.47350 -1.36231e-17
90.47360 -1.02685e-17
90.47370 9.07052e-18
90.47380 2.23693e-17
90.47390 5.42350e-18
90.47400 -9.32207e-18
90.47410 -1.37922e-18
90.47420 -2.75987e-19
90.47430 -9.58846e-18
90.47440 -2.08814e-18
90.47450 7.56125e-18
90.47460 -6.36450e-18
90.47470 -2.09966e-17
90.47480 -1.59312e-17
90.47490 -6.21780e-18
90.47500 -4.09175e-18
90.47510 -5.07707e-18
90.47520 -4.85271e-18
90.47530 1.35207e-19
90.47540 4.04440e-18
90.47550 -2.33016e-18
90.47560 -7.35314e-18
90.47570 -4.03521e-18
90.47580 -1.04721e-17
90.47590 -2.46885e-17
90.47600 -2.27334e-17
90.47610 -8.06734e-18
90.47620 -8.81362e-19
90.47630 -3.31492e-19
90.47640 -1.32168e-18
90.47650 -6.52404e-18
90.47660 -7.76103e-18
90.47670 -2.43644e-18
90.47680 -1.71963e-18
90.47690 -3.14408e-18
90.47700 -8.34542e-19
90.47710 -4.25113e-18
90.47720 -9.72536e-18
90.47730 -5.78284e-18
90.47740 -4.91237e-18
90.47750 -1.38664e-17
90.47760 -1.61060e-17
90.47770 -1.02694e-17
90.47780 -1.07477e-17
90.47790 -1.15989e-17
90.47800 -6.27174e-18
90.47810 -4.61100e-18
90.47820 -2.91223e-18
90.47830 4.68801e-18
90.47840 4.14796e-18
90.47850 -2.40577e-18
90.47860 -3.34123e-19
90.47870 -4.95917e-19
90.47880 -1.11366e-17
90.47890 -1.08457e-17
90.47900 1.35718e-18
90.47910 1.12348e-18
90.47920 -9.64566e-18
90.47930 -1.21116e-17
90.47940 -1.16394e-17
90.47950 -1.62398e-17
90.47960 -1.81595e-17
90.47970 -1.50370e-17
90.47980 -1.27679e-17
90.47990 -1.08686e-17
90.48000 -6.11180e-18
90.48010 1.54818e-18
90.48020 9.97616e-18
90.48030 1.22235e-17
90.48040 5.38007e-18
90.48050 -3.84834e-19
90.48060 1.88473e-18
90.48070 5.34918e-18
90.48080 2.01197e-18
90.48090 -2.31274e-18
90.48100 6.97285e-19
90.48110 3.94066e-18
90.48120 -3.20294e-18
90.48130 -1.03539e-17
90.48140 -3.84647e-18
90.48150 7.01832e-18
90.48160 9.20245e-18
90.48170 5.34504e-18
90.48180 -3.97342e-18
90.48190 -1.49376e-17
90.48200 -1.04226e-17
90.48210 3.05511e-18
90.48220 -1.79469e-18
90.48230 -1.49520e-17
90.48240 -8.74273e-18
90.48250 4.13601e-18
90.48260 6.29955e-18
90.48270 1.04571e-17
90.48280 1.09325e-17
90.48290 -6.53759e-18
90.48300 -1.55186e-17
90.48310 -1.00714e-18
90.48320 7.50784e-18
90.48330 1.94255e-18
90.48340 4.70791e-18
90.48350 8.52504e-18
90.48360 -1.90227e-18
90.48370 -9.47816e-18
90.48380 -6.54260e-18
90.48390 -7.00996e-18
90.48400 -8.77623e-18
90.48410 -6.17328e-18
90.48420 -5.82117e-18
90.48430 -7.66500e-18
90.48440 -8.46046e-18
90.48450 -1.06875e-17
90.48460 -9.90754e-18
90.48470 -6.37906e-18
90.48480 -1.16418e-17
90.48490 -1.86439e-17
90.48500 -1.30037e-17
90.48510 -4.38648e-18
90.48520 -1.94103e-18
90.48530 2.35787e-18
90.48540 3.19624e-18
90.48550 -3.16332e-18
90.48560 -2.09334e-18
90.48570 2.19451e-18
90.48580 -6.19764e-18
90.48590 -9.90305e-18
90.48600 1.62223e-18
90.48610 1.37583e-18
90.48620 -1.09893e-17
90.48630 -6.17956e-18
90.48640 5.23676e-18
90.48650 -3.32504e-19
90.48660 -3.96966e-18
90.48670 2.27910e-18
90.48680 -4.27130e-18
90.48690 -1.60577e-17
90.48700 -9.78580e-18
90.48710 3.01052e-18
90.48720 4.36742e-18
90.48730 2.87026e-18
90.48740 4.90305e-18
90.48750 4.87273e-18
90.48760 1.92757e-18
90.48770 -1.20987e-18
90.48780 -1.97434e-18
90.48790 2.46172e-18
90.48800 6.22942e-18
90.48810 3.80698e-18
90.48820 5.60803e-19
90.48830 3.93117e-19
90.48840 1.73335e-19
90.48850 -2.39275e-19
90.48860 -2.19913e-18
90.48870 -6.85299e-18
90.48880 -6.02323e-18
90.48890 -3.86888e-19
90.48900 -4.88552e-18
90.48910 -1.37565e-17
90.48920 -7.07132e-18
90.48930 6.19704e-18
90.48940 5.78010e-18
90.48950 3.24320e-19
90.48960 1.10563e-18
90.48970 -2.65124e-19
90.48980 -1.42460e-18
90.48990 4.67641e-18
90.49000 4.10667e-18
90.49010 -6.33493e-18
90.49020 -5.83888e-18
90.49030 3.14394e-18
90.49040 -2.98146e-18
90.49050 -1.41567e-17
90.49060 -7.91424e-18
90.49070 -1.37469e-18
90.49080 -1.29551e-17
90.49090 -1.94232e-17
90.49100 -6.37544e-18
90.49110 4.94644e-18
90.49120 3.31033e-18
90.49130 2.22133e-18
90.49140 3.33588e-18
90.49150 -1.44824e-18
90.49160 -6.25728e-18
90.49170 -1.00719e-17
90.49180 -1.54275e-17
90.49190 -1.48082e-17
90.49200 -8.25037e-18
90.49210 -7.95473e-18
90.49220 -1.07099e-17
90.49230 -7.23942e-18
90.49240 -7.98816e-18
90.49250 -1.24944e-17
90.49260 -6.06475e-18
90.49270 4.07019e-18
90.49280 3.71082e-18
90.49290 5.32559e-18
90.49300 1.11121e-17
90.49310 3.02552e-18
90.49320 -1.07518e-17
90.49330 -1.02738e-17
90.49340 -2.96014e-18
90.49350 5.57521e-18
90.49360 1.75531e-17
90.49370 1.63008e-17
90.49380 -2.10326e-18
90.49390 -7.34957e-18
90.49400 4.35107e-18
90.49410 5.85990e-18
90.49420 -3.57458e-18
90.49430 -7.62724e-18
90.49440 -9.88696e-18
90.49450 -1.19400e-17
90.49460 -9.14040e-18
90.49470 -1.09885e-17
90.49480 -1.66236e-17
90.49490 -9.45812e-18
90.49500 2.61104e-18
90.49510 1.72314e-18
90.49520 5.99806e-19
90.49530 7.92594e-18
90.49540 7.82458e-18
90.49550 1.31858e-19
90.49560 -1.01386e-18
90.49570 1.49802e-18
90.49580 -1.73536e-20
90.49590 -1.90520e-18
90.49600 -2.29929e-18
90.49610 -2.04939e-18
90.49620 -2.28174e-19
90.49630 -1.43232e-19
90.49640 -3.08809e-19
90.49650 4.33301e-18
90.49660 6.06926e-18
90.49670 7.53389e-20
90.49680 -1.64043e-18
90.49690 4.41709e-18
90.49700 3.98195e-18
90.49710 -2.74972e-18
90.49720 -2.69952e-18
90.49730 5.12713e-18
90.49740 8.88339e-18
90.49750 3.85468e-18
90.49760 -1.62335e-18
90.49770 9.79023e-19
90.49780 2.43107e-18
90.49790 -5.70907e-18
90.49800 -7.60721e-18
90.49810 4.15224e-18
90.49820 4.82530e-18
90.49830 -9.50142e-18
90.49840 -1.07915e-17
90.49850 -1.30317e-18
90.49860 -2.70712e-18
90.49870 -4.61386e-18
90.49880 3.30608e-18
90.49890 1.21469e-18
90.49900 -9.82018e-18
90.49910 -5.04676e-18
90.49920 7.66727e-18
90.49930 1.20528e-17
90.49940 1.58341e-17
90.49950 1.61494e-17
90.49960 2.52835e-18
90.49970 -5.89627e-18
90.49980 2.26057e-18
90.49990 4.74731e-18
90.50000 -2.92848e-18
90.50010 -2.38474e-19
90.50020 7.28162e-18
90.50030 2.45980e-18
90.50040 -3.45099e-18
90.50050 2.92827e-18
90.50060 1.04647e-17
90.50070 9.77254e-18
90.50080 7.44399e-18
90.50090 8.80695e-18
90.50100 1.01454e-17
90.50110 7.59920e-18
90.50120 2.71582e-18
90.50130 -4.82390e-19
90.50140 6.65410e-19
90.50150 4.68796e-18
90.50160 1.13875e-17
90.50170 1.96392e-17
90.50180 2.26592e-17
90.50190 1.66979e-17
90.50200 9.11560e-18
90.50210 8.01525e-18
90.50220 8.48297e-18
90.50230 3.36161e-18
90.50240 -2.45391e-18
90.50250 2.90437e-19
90.50260 7.57363e-18
90.50270 9.32721e-18
90.50280 7.39052e-18
90.50290 1.04541e-17
90.50300 1.54945e-17
90.50310 1.60029e-17
90.50320 1.27889e-17
90.50330 9.74877e-18
90.50340 7.50652e-18
90.50350 6.18800e-18
90.50360 5.97776e-18
90.50370 8.36047e-18
90.50380 1.46124e-17
90.50390 2.19104e-17
90.50400 2.46613e-17
90.50410 2.12025e-17
90.50420 1.71991e-17
90.50430 1.92824e-17
90.50440 2.44941e-17
90.50450 2.18611e-17
90.50460 1.50036e-17
90.50470 1.91222e-17
90.50480 2.55863e-17
90.50490 1.47524e-17
90.50500 3.24935e-18
90.50510 1.49941e-17
90.50520 3.17165e-17
90.50530 2.70564e-17
90.50540 1.53182e-17
90.50550 1.37515e-17
90.50560 1.66210e-17
90.50570 1.81521e-17
90.50580 1.87393e-17
90.50590 1.58844e-17
90.50600 1.57027e-17
90.50610 2.00316e-17
90.50620 1.60682e-17
90.50630 7.37804e-18
90.50640 1.25553e-17
90.50650 2.41311e-17
90.50660 2.07050e-17
90.50670 1.28337e-17
90.50680 1.66234e-17
90.50690 2.19348e-17
90.50700 1.94161e-17
90.50710 1.43051e-17
90.50720 1.21531e-17
90.50730 1.47323e-17
90.50740 2.18602e-17
90.50750 2.55486e-17
90.50760 2.09798e-17
90.50770 1.59284e-17
90.50780 1.74873e-17
90.50790 2.45745e-17
90.50800 2.96362e-17
90.50810 2.83513e-17
90.50820 2.65337e-17
90.50830 3.00960e-17
90.50840 3.02893e-17
90.50850 2.29667e-17
90.50860 2.27672e-17
90.50870 3.03710e-17
90.50880 3.02352e-17
90.50890 2.57596e-17
90.50900 2.78929e-17
90.50910 2.89527e-17
90.50920 1.98312e-17
90.50930 1.10647e-17
90.50940 9.76135e-18
90.50950 1.06399e-17
90.50960 9.19382e-18
90.50970 8.57022e-18
90.50980 1.25774e-17
90.50990 2.13628e-17
90.51000 2.72047e-17
90.51010 2.82496e-17
90.51020 2.98612e-17
90.51030 2.78167e-17
90.51040 1.84886e-17
90.51050 2.00606e-17
90.51060 3.75092e-17
90.51070 4.22230e-17
90.51080 2.35515e-17
90.51090 1.34384e-17
90.51100 2.48521e-17
90.51110 3.38505e-17
90.51120 2.67843e-17
90.51130 1.86679e-17
90.51140 2.08152e-17
90.51150 2.74712e-17
90.51160 2.94129e-17
90.51170 2.88386e-17
90.51180 3.19299e-17
90.51190 3.50248e-17
90.51200 3.28345e-17
90.51210 3.14392e-17
90.51220 3.45384e-17
90.51230 3.19949e-17
90.51240 2.37889e-17
90.51250 2.38163e-17
90.51260 3.20739e-17
90.51270 3.25013e-17
90.51280 2.09301e-17
90.51290 1.17649e-17
90.51300 1.44080e-17
90.51310 2.38063e-17
90.51320 3.15955e-17
90.51330 3.30539e-17
90.51340 2.62274e-17
90.51350 1.48275e-17
90.51360 1.32979e-17
90.51370 2.75434e-17
90.51380 4.28398e-17
90.51390 4.68058e-17
90.51400 4.57436e-17
90.51410 4.00392e-17
90.51420 2.74422e-17
90.51430 2.16867e-17
90.51440 2.89467e-17
90.51450 3.30804e-17
90.51460 3.13010e-17
90.51470 3.52372e-17
90.51480 3.75116e-17
90.51490 3.02662e-17
90.51500 2.88678e-17
90.51510 3.40124e-17
90.51520 2.98211e-17
90.51530 2.38198e-17
90.51540 3.01910e-17
90.51550 3.49699e-17
90.51560 2.75767e-17
90.51570 2.10570e-17
90.51580 2.22562e-17
90.51590 2.50547e-17
90.51600 2.69770e-17
90.51610 2.69757e-17
90.51620 2.47961e-17
90.51630 2.48946e-17
90.51640 2.58053e-17
90.51650 2.15537e-17
90.51660 1.83051e-17
90.51670 2.46103e-17
90.51680 3.17046e-17
90.51690 2.55258e-17
90.51700 1.49534e-17
90.51710 1.81306e-17
90.51720 3.41020e-17
90.51730 4.07220e-17
90.51740 2.96760e-17
90.51750 1.99910e-17
90.51760 2.06985e-17
90.51770 2.19466e-17
90.51780 2.50065e-17
90.51790 3.25430e-17
90.51800 2.99793e-17
90.51810 1.99015e-17
90.51820 2.65630e-17
90.51830 4.29815e-17
90.51840 3.99032e-17
90.51850 2.79200e-17
90.51860 2.90418e-17
90.51870 3.08938e-17
90.51880 2.34680e-17
90.51890 2.18844e-17
90.51900 2.77841e-17
90.51910 2.73371e-17
90.51920 2.13308e-17
90.51930 1.64748e-17
90.51940 1.28682e-17
90.51950 1.48944e-17
90.51960 2.59490e-17
90.51970 3.56223e-17
90.51980 3.55210e-17
90.51990 2.83556e-17
90.52000 1.91662e-17
90.52010 1.32548e-17
90.52020 1.57904e-17
90.52030 2.37384e-17
90.52040 2.80184e-17
90.52050 2.34465e-17
90.52060 1.60523e-17
90.52070 1.53307e-17
90.52080 2.00807e-17
90.52090 2.30469e-17
90.52100 2.45343e-17
90.52110 2.72810e-17
90.52120 2.69795e-17
90.52130 2.34633e-17
90.52140 2.29461e-17
90.52150 2.61760e-17
90.52160 2.97724e-17
90.52170 3.16186e-17
90.52180 2.98292e-17
90.52190 2.72236e-17
90.52200 2.90351e-17
90.52210 2.65003e-17
90.52220 1.28071e-17
90.52230 4.80411e-18
90.52240 1.23965e-17
90.52250 1.97265e-17
90.52260 2.05948e-17
90.52270 2.48849e-17
90.52280 2.52202e-17
90.52290 1.63450e-17
90.52300 1.48117e-17
90.52310 2.10660e-17
90.52320 1.48694e-17
90.52330 3.09060e-18
90.52340 7.94115e-18
90.52350 2.49837e-17
90.52360 3.87108e-17
90.52370 4.45038e-17
90.52380 4.21272e-17
90.52390 3.52161e-17
90.52400 3.06244e-17
90.52410 2.52307e-17
90.52420 1.81675e-17
90.52430 1.99800e-17
90.52440 2.71528e-17
90.52450 2.81667e-17
90.52460 3.20641e-17
90.52470 4.53031e-17
90.52480 4.88221e-17
90.52490 3.94781e-17
90.52500 3.86381e-17
90.52510 4.52825e-17
90.52520 4.27909e-17
90.52530 3.76894e-17
90.52540 3.77153e-17
90.52550 3.12682e-17
90.52560 2.43890e-17
90.52570 3.44069e-17
90.52580 4.77141e-17
90.52590 4.09598e-17
90.52600 2.68853e-17
90.52610 2.55698e-17
90.52620 2.88201e-17
90.52630 2.94309e-17
90.52640 3.34809e-17
90.52650 3.42824e-17
90.52660 2.21733e-17
90.52670 1.33368e-17
90.52680 2.31895e-17
90.52690 3.64977e-17
90.52700 3.54604e-17
90.52710 2.96035e-17
90.52720 3.11005e-17
90.52730 3.45724e-17
90.52740 3.57139e-17
90.52750 3.58458e-17
90.52760 3.29226e-17
90.52770 2.40828e-17
90.52780 1.82011e-17
90.52790 2.09164e-17
90.52800 2.33325e-17
90.52810 1.78305e-17
90.52820 1.84452e-17
90.52830 3.19183e-17
90.52840 3.61072e-17
90.52850 2.40489e-17
90.52860 2.05930e-17
90.52870 2.90544e-17
90.52880 2.74063e-17
90.52890 2.17578e-17
90.52900 2.66937e-17
90.52910 2.56918e-17
90.52920 1.60168e-17
90.52930 2.20068e-17
90.52940 3.47035e-17
90.52950 2.99461e-17
90.52960 2.46386e-17
90.52970 2.87997e-17
90.52980 1.88898e-17
90.52990 7.54652e-18
90.53000 2.41965e-17
90.53010 4.26644e-17
90.53020 3.27949e-17
90.53030 2.08150e-17
90.53040 2.12453e-17
90.53050 1.68252e-17
90.53060 1.53447e-17
90.53070 2.79457e-17
90.53080 3.23761e-17
90.53090 2.17648e-17
90.53100 1.80195e-17
90.53110 2.13792e-17
90.53120 2.22098e-17
90.53130 2.39204e-17
90.53140 2.72932e-17
90.53150 2.73071e-17
90.53160 2.67008e-17
90.53170 2.56261e-17
90.53180 2.44943e-17
90.53190 2.77146e-17
90.53200 2.91084e-17
90.53210 2.66842e-17
90.53220 3.19140e-17
90.53230 3.64857e-17
90.53240 2.67056e-17
90.53250 2.11182e-17
90.53260 2.91998e-17
90.53270 3.00189e-17
90.53280 2.72364e-17
90.53290 3.56314e-17
90.53300 3.79249e-17
90.53310 3.34272e-17
90.53320 4.48444e-17
90.53330 5.12368e-17
90.53340 3.24887e-17
90.53350 2.60704e-17
90.53360 3.69938e-17
90.53370 2.77994e-17
90.53380 1.91997e-17
90.53390 3.90143e-17
90.53400 4.37334e-17
90.53410 1.80964e-17
90.53420 1.47375e-17
90.53430 3.25482e-17
90.53440 2.83116e-17
90.53450 1.51810e-17
90.53460 1.86571e-17
90.53470 2.33241e-17
90.53480 2.33246e-17
90.53490 2.70046e-17
90.53500 2.91052e-17
90.53510 3.11992e-17
90.53520 3.41564e-17
90.53530 2.41372e-17
90.53540 1.38766e-17
90.53550 2.36530e-17
90.53560 3.19755e-17
90.53570 2.26375e-17
90.53580 2.23357e-17
90.53590 3.65355e-17
90.53600 4.25320e-17
90.53610 3.81144e-17
90.53620 2.80709e-17
90.53630 1.54742e-17
90.53640 1.89981e-17
90.53650 3.36174e-17
90.53660 2.83886e-17
90.53670 1.92127e-17
90.53680 3.57826e-17
90.53690 5.16978e-17
90.53700 4.35673e-17
90.53710 3.79805e-17
90.53720 3.84941e-17
90.53730 3.00066e-17
90.53740 3.03959e-17
90.53750 4.40412e-17
90.53760 4.10966e-17
90.53770 2.55586e-17
90.53780 2.64527e-17
90.53790 3.67109e-17
90.53800 4.00551e-17
90.53810 3.92489e-17
90.53820 3.33686e-17
90.53830 2.32502e-17
90.53840 2.14596e-17
90.53850 2.73774e-17
90.53860 3.15000e-17
90.53870 3.01167e-17
90.53880 2.26919e-17
90.53890 1.91494e-17
90.53900 3.24067e-17
90.53910 4.73779e-17
90.53920 4.35908e-17
90.53930 3.64543e-17
90.53940 3.60711e-17
90.53950 2.81711e-17
90.53960 2.01144e-17
90.53970 2.82299e-17
90.53980 3.35388e-17
90.53990 2.25436e-17
90.54000 1.88490e-17
90.54010 3.26931e-17
90.54020 4.61337e-17
90.54030 4.93461e-17
90.54040 4.59991e-17
90.54050 4.13404e-17
90.54060 3.91161e-17
90.54070 3.59128e-17
90.54080 2.86886e-17
90.54090 2.40139e-17
90.54100 2.55043e-17
90.54110 2.94169e-17
90.54120 3.60926e-17
90.54130 4.08740e-17
90.54140 3.94986e-17
90.54150 4.13922e-17
90.54160 4.45923e-17
90.54170 3.40619e-17
90.54180 2.47257e-17
90.54190 3.67781e-17
90.54200 4.65200e-17
90.54210 3.54039e-17
90.54220 2.91619e-17
90.54230 3.74612e-17
90.54240 4.14510e-17
90.54250 4.22880e-17
90.54260 4.44201e-17
90.54270 4.15383e-17
90.54280 4.39663e-17
90.54290 5.44842e-17
90.54300 4.97907e-17
90.54310 3.65776e-17
90.54320 4.34346e-17
90.54330 5.38487e-17
90.54340 4.55739e-17
90.54350 4.00249e-17
90.54360 4.70888e-17
90.54370 4.97413e-17
90.54380 4.99325e-17
90.54390 5.10945e-17
90.54400 4.38623e-17
90.54410 4.17233e-17
90.54420 5.43961e-17
90.54430 5.79995e-17
90.54440 4.79972e-17
