    80     8    20
Wavelength (Angstroms)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
Ar             1
Total Absorption Cross Section (cm^2)
  2.988E-20  1.140E-18	1.350E-18  2.915E-18  2.175E-17	 3.495E-17  3.560E-17  3.295E-17  4.105E-19  1.255E-18
  1.240E-18  3.955E-18	2.385E-17  3.540E-17  3.540E-17	 3.265E-17  1.219E-18  1.360E-18  1.120E-18  5.255E-18
  2.582E-17  3.570E-17	3.515E-17  3.235E-17  2.425E-18	 1.445E-18  1.015E-18  6.810E-18  2.755E-17  3.590E-17
  3.490E-17  3.205E-17  3.850E-18  1.510E-18  9.440E-19	 8.600E-18  2.915E-17  3.605E-17  3.465E-17  3.175E-17
  4.760E-19  1.555E-18  9.290E-19  1.058E-17  3.055E-17  3.610E-17  3.435E-17  3.150E-17  6.085E-19  1.570E-18
  1.005E-18  1.270E-17	3.175E-17  3.610E-17  3.405E-17	 3.125E-17  7.440E-19  1.555E-18  1.205E-18  1.495E-17
  3.280E-17  3.605E-17	3.375E-17  3.166E-17  8.795E-19	 1.510E-18  1.565E-18  1.725E-17  3.370E-17  3.590E-17
  3.350E-17  1.860E-17 1.0135E-18  1.440E-18  2.125E-18  1.955E-17  3.440E-17  3.575E-17  3.325E-17  0.000E+00
Total Ionization Cross Section (cm^2)
  2.988E-20  1.140E-18	1.350E-18  2.915E-18  2.175E-17	 3.495E-17  3.560E-17  3.295E-17  4.105E-19  1.255E-18
  1.240E-18  3.955E-18	2.385E-17  3.540E-17  3.540E-17	 3.265E-17  1.219E-18  1.360E-18  1.120E-18  5.255E-18
  2.582E-17  3.570E-17	3.515E-17  3.235E-17  2.425E-18	 1.445E-18  1.015E-18  6.810E-18  2.755E-17  3.590E-17
  3.490E-17  3.205E-17  3.850E-18  1.510E-18  9.440E-19	 8.600E-18  2.915E-17  3.605E-17  3.465E-17  3.175E-17
  4.760E-19  1.555E-18  9.290E-19  1.058E-17  3.055E-17  3.610E-17  3.435E-17  3.150E-17  6.085E-19  1.570E-18
  1.005E-18  1.270E-17	3.175E-17  3.610E-17  3.405E-17	 3.125E-17  7.440E-19  1.555E-18  1.205E-18  1.495E-17
  3.280E-17  3.605E-17	3.375E-17  3.166E-17  8.795E-19	 1.510E-18  1.565E-18  1.725E-17  3.370E-17  3.590E-17
  3.350E-17  1.860E-17 1.0135E-18  1.440E-18  2.125E-18  1.955E-17  3.440E-17  3.575E-17  3.325E-17  0.000E+00
Ar           + hv           = ArP          + E            +              +              787.0
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
CO             2
Total Absorption Cross Section (cm^2)
  1.929E-20  2.769E-19  8.557E-19  1.722E-19  1.455E-19  2.333E-19  3.286E-19  5.023E-19  9.117E-19  1.280E-18
  1.624E-18  2.006E-18  2.410E-18  2.824E-18  3.261E-18  3.704E-18  4.207E-18  4.753E-18  5.298E-18  5.945E-18
  6.601E-18  7.273E-18  7.965E-18  8.667E-18  9.340E-18  9.862E-18  1.035E-17  1.071E-17  1.109E-17  1.149E-17
  1.197E-17  1.238E-17  1.275E-17  1.312E-17  1.342E-17  1.372E-17  1.410E-17  1.461E-17  1.515E-17  1.582E-17
  1.647E-17  1.722E-17  1.796E-17  1.868E-17  1.932E-17  1.987E-17  2.038E-17  2.069E-17  2.088E-17  2.098E-17
  2.100E-17  2.112E-17  2.128E-17  2.151E-17  2.171E-17  2.199E-17  2.211E-17  2.237E-17  2.204E-17  2.069E-17
  2.096E-17  1.700E-17  2.262E-17  2.131E-17  2.426E-17  2.010E-17  2.523E-17  2.140E-17  2.628E-17  2.170E-17
  2.530E-17  2.730E-17  4.015E-17  2.842E-17  2.129E-17  2.964E-17  2.404E-17  2.967E-17  2.100E-17  1.476E-17
Total Ion Cross Section (cm^2)
  1.924E-20  2.750E-19  8.460E-19  1.699E-19  1.424E-19  2.274E-19  3.186E-19  4.849E-19  8.761E-19  1.237E-18
